ns,nf,entropy,lt,ndev,pd,npt,exp,sexp,bugdensity,churn,churnp,bug
0,0,0,6.929516771,1.386294361,0.693147181,0.693147181,9.750103246,9.750103246,0,4.000000288,1.60943797,0
0,0,0,6.931471806,1.386294361,1.791759469,0.693147181,8.157370441,8.157370441,0,8.000000151,2.197224594,0
0,0,0,6.930494766,1.386294361,0,0.693147181,8.156797047,8.156797047,0,4.000000179,1.609437948,0
0,0,0,6.91968385,1.386294361,1.791759469,0.693147181,8.128290172,8.128290172,0,1.499999975,0.916290722,0
0,2.302585093,0.558480861,6.853299093,1.945910149,4.477336814,0.641853886,9.740262491,9.740262491,0,181.9999987,5.209486146,0
0,0,0,6.91671502,1.386294361,0.693147181,0.693147181,8.125335087,8.125335087,0,0.999999504,0.693146933,0
0,0.693147181,0.683030558,7.836962236,1.609437912,0.693147181,0.693147181,9.73660618,9.73660618,0,5.999999284,1.945910047,0
0,0,0,6.91274282,1.386294361,0,0.693147181,9.736133423,9.736133423,0,1.000000064,0.693147213,0
0,2.48490665,0.601460071,6.312641839,1.945910149,5.560681631,0.559615788,9.716012741,9.716012741,0.017094018,57.49999805,4.069026721,1
0,0,0,7.048386409,1.386294361,1.609437912,0.693147181,9.710570057,9.710570057,0,1.499999625,0.916290582,0
0,0,0,7.049254841,1.386294361,0,0.693147181,9.710509416,9.710509416,0,1.00000031,0.693147336,0
0,0,0,7.045776577,1.386294361,2.63905733,0.693147181,9.709477956,9.709477956,0,6.500000253,2.014903054,0
0,0,0,7.038783541,1.386294361,2.197224577,0.693147181,9.701248962,9.701248962,0,1.499999786,0.916290646,0
0,0,0,6.987490247,1.386294361,0,0.693147181,9.694801486,9.694801486,0,45.49999999,3.839452312,0
0,0,0,7.028201432,1.386294361,0,0.693147181,8.062432792,8.062432792,0,1.000000061,0.693147211,0
0,1.791759469,0.688344289,5.90445317,1.609437912,6.09356977,0.606135803,7.751045118,7.751045118,0.039999999,24.00000036,3.218875839,1
0,0,0,6.992096427,1.386294361,0,0.693147181,7.748460024,7.748460024,0,31.99999951,3.496507547,0
0,0,0,6.982862751,1.386294361,1.386294361,0.693147181,7.7164608,7.7164608,0,3.000000194,1.386294409,0
0,0,0,6.981005741,1.386294361,2.079441542,0.693147181,7.712443834,7.712443834,0,2.500000113,1.252763001,0
0,0,0,6.963189986,1.386294361,0.693147181,0.693147181,9.644911105,9.644911105,0,1.499999952,0.916290713,0
0,0,0,6.960347729,1.386294361,2.079441542,0.693147181,7.683403681,7.683403681,0,1.999999755,1.098612207,0
0,0,0,6.960347729,1.386294361,0.693147181,0.693147181,7.134093721,7.134093721,0.24999999,3.000000159,1.386294401,1
0,0,0,6.960347729,1.386294361,3.135494216,0.693147181,7.675081858,7.675081858,0,34.99999992,3.583518936,0
0,0,0,6.920671504,1.386294361,2.197224577,0.693147181,7.669961995,7.669961995,0,14.00000041,2.708050228,0
0,0,0,6.91671502,1.386294361,0,0.693147181,7.665753432,7.665753432,0,3.499999776,1.504077347,0
0,0,0,6.899723107,1.386294361,0,0.693147181,7.653020414,7.653020414,0,31.99999996,3.49650756,0
0,0,0,6.906754779,1.386294361,1.098612289,0.693147181,7.652545693,7.652545693,0,3.999999968,1.609437906,0
0,0,0,6.909753282,1.386294361,2.63905733,0.693147181,7.652070746,7.652070746,0,18.50000002,2.970414467,0
0,0,0,6.920671504,1.386294361,2.302585093,0.693147181,7.637716433,7.637716433,0,0.999999704,0.693147033,0
0,2.890371758,0.66932202,6.190543067,1.945910149,5.398162702,0.441832753,6.783325201,6.783325201,0,19.49999693,3.020424736,0
0,0.693147181,0.693147181,6.505036397,1.098612289,0,0.693147181,9.594105053,9.594105053,0,4.000000425,1.609437997,0
0,0,0,6.82437367,1.098612289,0,0.693147181,9.593968785,9.593968785,0,5.000000084,1.791759483,0
0,2.079441542,0.657945796,6.507837257,1.791759469,4.96284463,0.405465108,9.585277542,9.585277542,0,50.50000085,3.941581824,0
0,0,0,6.80461452,1.098612289,2.708050201,0.693147181,9.529012261,9.529012261,0,40.00000042,3.713572077,0
0,1.609437912,0.655344344,6.12249281,1.609437912,4.663439094,0.336472237,9.514732058,9.514732058,0,44.00000036,3.806662498,0
0,0,0,6.788971743,1.098612289,1.609437912,0.693147181,5.929589143,5.929589143,0,1.499999935,0.916290706,0
0,0,0,6.786716951,1.098612289,2.397895273,0.693147181,9.455714972,9.455714972,0,8.5000002,2.25129182,0
0,0,0,6.783325201,1.098612289,0,0.693147181,5.869296913,5.869296913,0,24.00000013,3.21887583,0
0,0.693147181,0.464785525,6.463809184,1.386294361,0,0.693147181,9.416947955,9.416947955,0,3.500000081,1.504077415,0
0,0,0,6.721425701,1.098612289,0.693147181,0.693147181,9.414504957,9.414504957,0,945.9999998,6.853299093,0
0,0,0,6.508769137,1.098612289,0,0.693147181,5.480638923,5.480638923,0,2.500000145,1.25276301,0
0,0,0,6.464588304,1.098612289,1.945910149,0.693147181,9.402777263,9.402777263,0,49.00000018,3.912023009,0
0,2.890371758,0.650278142,6.250189719,1.791759469,4.976733742,0.543615446,5.049856007,5.049856007,0,32.9999968,3.52636043,0
0,0,0,6.400257445,1.098612289,1.098612289,0.693147181,9.370586721,9.370586721,0,0.500000147,0.405465206,0
0,0.693147181,0.355033658,7.082968297,1.098612289,3.828641396,0.693147181,1.386294361,1.386294361,0,23.00000047,3.17805385,0
0,0,0,6.395261598,0.693147181,0,0.693147181,9.367942232,9.367942232,0,1.000000118,0.69314724,0
0,0,0,6.395261598,0.693147181,0.693147181,0.693147181,9.36785681,9.36785681,0,16.49999985,2.862200873,0
0,0,0,6.383506635,0.693147181,1.098612289,0.693147181,9.334679646,9.334679646,0,5.000000067,1.79175948,0
0,0,0,6.359573869,0.693147181,1.386294361,0.693147181,9.179778066,9.179778066,0,0.999999854,0.693147108,0
0,2.708050201,0.258692476,6.207784873,0.693147181,6.075346031,0.470003629,9.174298601,9.174298601,0,601.5000013,6.401087667,0
0,0,0,6.359573869,0.693147181,0.693147181,0.693147181,9.132378831,9.132378831,0,2.500000212,1.252763029,0
0,1.791759469,0.39035186,6.092440464,0.693147181,2.564949357,0.606135803,8.350902452,8.350902452,0,1695,7.436027816,0
0,0,0,6.352629396,0.693147181,1.945910149,0.693147181,8.347353412,8.347353412,0,91.50000007,4.527208645,0
0,1.386294361,0.610963894,6.205567354,0.693147181,0,0.223143551,8.332308352,8.332308352,0,28.99999997,3.401197381,0
0,1.098612289,0,5.555540232,0.693147181,1.945910149,0.510825624,7.58171964,7.58171964,0,52.49999986,3.979681651,0
0,0.693147181,0.693147181,6.161207322,0.693147181,1.945910149,0.693147181,7.570443252,7.570443252,0,2.00000009,1.098612319,0
0,2.890371758,0.483562883,6.167400015,0.693147181,4.59511985,0.36772478,7.568379268,7.568379268,0,246.9999959,5.51342873,0
0,0.693147181,0.495271799,6.923628628,0.693147181,0,0.693147181,7.342779189,7.342779189,0,21.49999999,3.113515309,0
0,0,0,6.338594078,0.693147181,0,0.693147181,7.333676396,7.333676396,0,17.5000001,2.917770737,0
0,0,0,6.333279628,1.386294361,6.324358962,0.693147181,9.670230532,9.670230532,0,2.000000078,1.098612315,0
0,1.386294361,0.359734796,5.6776096,1.609437912,7.709308333,0.223143551,9.670167395,9.670167395,0,1090,6.994849986,0
0,2.302585093,0.526900698,5.962550537,1.609437912,8.206310726,0.182321557,9.590556046,9.590556046,0,4871.999999,8.491465043,0
0,0,0,6.338594078,1.098612289,5.783825182,0.693147181,9.584658751,9.584658751,0,1.00000028,0.693147321,0
0,0,0,6.338594078,1.098612289,5.765191103,0.693147181,9.584177205,9.584177205,0,1.00000028,0.693147321,0
0,0,0,6.338594078,1.098612289,5.765191103,0.693147181,9.583351157,9.583351157,0,842.9999999,6.738152494,0
0,0,0,6.338594078,1.098612289,5.293304825,0.693147181,9.441055189,9.441055189,0,1.00000028,0.693147321,0
0,0,0,6.338594078,1.098612289,5.288267031,0.693147181,9.439306937,9.439306937,0,1.00000028,0.693147321,0
0,0,0,6.996681488,1.386294361,3.583518938,0.693147181,9.694924685,9.694924685,0,1.000000092,0.693147227,0
0,0.693147181,0.442004498,6.452837287,1.791759469,5.541263545,0.693147181,9.852404762,9.852404762,0,42.5000003,3.772760945,0
0,0,0,6.994849986,1.609437912,4.477336814,0.693147181,9.781884731,9.781884731,0,33.50000005,3.540959325,0
0,1.791759469,0.628635786,6.03787092,2.079441542,6.749931194,0.606135803,8.091627412,8.091627412,0,28.99999898,3.401197348,0
0,0,0,7.026426809,1.609437912,4.043051268,0.693147181,9.858856228,9.858856228,0,1.000000125,0.693147243,0
0,0,0,7.026426809,1.609437912,4.043051268,0.693147181,9.858751659,9.858751659,0,2.999999813,1.386294314,0
0,0,0,7.023758955,1.609437912,4.043051268,0.693147181,9.85869937,9.85869937,0,0.500000226,0.405465259,0
0,3.218875825,0.567606142,6.341064522,2.708050201,9.206834233,0.494696242,7.72001794,7.72001794,0,667.4999999,6.505036396,0
0,0,0,7.531016332,2.197224577,4.828313737,0.693147181,7.628517627,7.628517627,0,0.999999652,0.693147007,0
0,0,0,7.66293785,2.302585093,4.234106505,0.693147181,5.641907071,5.641907071,0,1.999998957,1.098611941,0
0,1.098612289,0.687442235,7.166523341,2.48490665,6.180016654,0.693147181,7.480992163,7.480992163,0,22.00000046,3.135494236,0
0,0.693147181,0.191316233,7.235979307,2.397895273,6.230481448,0.693147181,8.618304693,8.618304693,0,60.00000105,4.110873881,0
0,0,0,6.206575927,2.197224577,2.079441542,0.693147181,8.068402959,8.068402959,0,0.99999999,0.693147176,0
0,0,0,8.025843344,2.197224577,3.33220451,0.693147181,7.364547014,7.364547014,0,5.999999357,1.945910057,0
0,1.098612289,0.623246855,2.48490665,2.48490665,5.272999559,0.693147181,7.712443834,7.712443834,0,5,1.791759469,0
0,0,0,8.53640741,2.302585093,1.945910149,0.693147181,8.639764744,8.639764744,0,11.00000138,2.484906764,0
0,0,0,3.80666249,2.079441542,5.257495372,0.693147181,6.025865974,6.025865974,0,0.500000006,0.405465112,0
0,0,0,6.469250317,2.302585093,0,0.693147181,7.641084249,7.641084249,0,22.49999987,3.157000416,0
0,0.693147181,0.4488499,5.613128106,2.302585093,1.609437912,0.405465108,7.630946581,7.630946581,0,22.49999989,3.157000416,0
0,0,0,5.332718793,0.693147181,5.942799375,0.693147181,6.003887067,6.003887067,0,0.500000007,0.405465113,0
0,0,0,7.263329617,2.48490665,2.48490665,0.693147181,7.628517627,7.628517627,0,1.500000131,0.916290784,0
0,0,0,5.82008293,2.397895273,2.833213344,0.693147181,6.476972363,6.476972363,0,1.999999848,1.098612238,0
0,0,0,5.087596335,1.791759469,5.351858133,0.693147181,8.437283808,8.437283808,0,0.49999999,0.405465101,0
0,0,0,6.587550015,2.397895273,3.295836866,0.693147181,6.289715571,6.289715571,0,11.9999999,2.56494935,0
0,0.693147181,0.639567963,5.897153868,2.302585093,5.003946306,0.693147181,5.673323267,5.673323267,0,94.49999981,4.559126246,0
0,0.693147181,0.692932577,6.09356977,2.397895273,1.098612289,0.693147181,9.943909467,9.943909467,0,20.50000022,3.068052945,0
0,0.693147181,0.543444648,7.276902124,2.397895273,0,0.405465108,9.942708266,9.942708266,0,2.499999478,1.252762819,0
0,1.609437912,0.570922007,5.827179353,2.397895273,3.737669618,0.693147181,9.936922329,9.936922329,0.032258064,30.00000008,3.433987207,1
0,0,0,7.378383713,1.945910149,1.098612289,0.693147181,5.533389489,5.533389489,0,1,0.693147181,0
0,0,0,4.836281907,1.609437912,2.197224577,0.693147181,9.885527227,9.885527227,0,2,1.098612289,0
0,0,0,5.407171771,1.791759469,3.36729583,0.693147181,3.496507561,3.496507561,0,1.00000011,0.693147236,0
0,0.693147181,0.681791861,6.249009525,2.302585093,0,0.405465108,3.258096538,3.258096538,0,8.499999697,2.251291767,0
0,1.098612289,0.657696198,5.685844774,1.791759469,3.36729583,0.510825624,8.842604481,8.842604481,0,10.49999984,2.442347021,0
0,0,0,5.955837369,1.791759469,0.693147181,0.693147181,8.499640032,8.499640032,0,3.00000008,1.386294381,0
0,0,0,7.070724107,1.609437912,2.63905733,0.693147181,9.861571209,9.861571209,0,2.000000268,1.098612378,0
0,0.693147181,0.651437205,6.403574198,1.945910149,3.688879454,0.693147181,6.543911846,6.543911846,0,1.499999886,0.916290686,0
0,0,0,5.81711116,1.609437912,1.945910149,0.693147181,8.795582217,8.795582217,0,3.00000004,1.386294371,0
0,0.693147181,0.684345604,7.141640927,2.079441542,0.693147181,0.693147181,8.439447843,8.439447843,0,22.49999978,3.157000412,0
0,0,0,7.016609684,1.609437912,3.433987204,0.693147181,8.778941882,8.778941882,0,1.999999848,1.098612238,0
0,0,0,7.072421901,1.386294361,2.63905733,0.693147181,7.963112059,7.963112059,0.500000128,0.999999488,0.693146925,1
0,0,0,6.091309882,1.609437912,1.098612289,0.693147181,5.442417711,5.442417711,0.083333334,10.99999993,2.484906644,1
0,0,0,5.583496309,1.386294361,3.688879454,0.693147181,9.749695142,9.749695142,0,17.50000004,2.917770734,0
0,0,0,6.91274282,1.386294361,0,0.693147181,9.736074312,9.736074312,0,1.000000064,0.693147213,0
0,2.48490665,0.611003481,6.181912716,1.945910149,5.880532986,0.510825624,9.710448771,9.710448771,0,254.5000002,5.54322241,0
0,1.098612289,0.60216843,6.307491093,1.386294361,5.545177444,0.287682072,9.709660056,9.709660056,0,11.00000001,2.484906651,0
0,1.098612289,0.693147181,6.453624999,1.945910149,3.295836866,0.693147181,8.062117583,8.062117583,0,2.999999874,1.38629433,0
0,1.098612289,0.384945529,6.544391347,1.791759469,4.234106505,0.693147181,9.668967028,9.668967028,0,12.99999987,2.639057321,0
0,1.609437912,0.611793959,6.725993565,1.945910149,4.663439094,0.587786665,9.647756241,9.647756241,0,17.00000053,2.890371787,0
0,1.609437912,0.647036246,6.942736248,1.945910149,2.48490665,0.693147181,9.645234824,9.645234824,0.022222221,44.00000162,3.806662526,1
0,1.609437912,0.643828982,6.699007608,1.791759469,1.791759469,0.182321557,9.634234616,9.634234616,0,18.49999956,2.970414443,0
0,1.098612289,0.686872353,6.206575927,1.791759469,2.48490665,0.693147181,9.601233151,9.601233151,0,38.50000011,3.676300675,0
0,0,0,5.170483995,1.098612289,3.044522438,0.693147181,9.589256145,9.589256145,0.00456621,218,5.38907173,1
0,0.693147181,0.693147181,7.089660082,1.386294361,2.708050201,0.693147181,9.58452119,9.58452119,0.333333414,1.999999272,1.098612046,1
0,0,0,5.771441123,1.386294361,0,0.693147181,9.583144538,9.583144538,0,4,1.609437912,0
0,0.693147181,0.684967953,7.249215057,1.609437912,3.688879454,0.693147181,9.529739111,9.529739111,0,39.99999981,3.713572062,0
0,0,0,5.717027701,1.386294361,2.079441542,0.693147181,9.527556975,9.527556975,0,2.499999975,1.252762961,0
0,0,0,6.945051064,1.386294361,0,0.693147181,9.525078116,9.525078116,0,21.50000019,3.113515318,0
0,1.098612289,0.559324033,6.035481433,1.386294361,0,0.510825624,9.524640032,9.524640032,0,45.50000028,3.839452319,0
0,0,0,5.780743516,0.693147181,2.302585093,0.693147181,9.464750005,9.464750005,0,0.999999925,0.693147143,0
0,0.693147181,0.693147181,7.206377291,1.609437912,0.693147181,0.693147181,9.461410326,9.461410326,0,7.999998681,2.197224431,0
0,0,0,4.204692619,1.098612289,2.708050201,0.693147181,9.439227398,9.439227398,0,2.499999975,1.252762961,0
0,0,0,7.027314514,1.609437912,4.691347882,0.693147181,9.600691842,9.600691842,0,0.499999737,0.405464933,0
0,0,0,6.800170068,2.079441542,5.036952602,0.693147181,9.817166846,9.817166846,0,2.499999996,1.252762967,0
0,0,0,5.894402834,2.079441542,4.532599493,0.693147181,9.781941194,9.781941194,0,4.000000088,1.60943793,0
0,2.079441542,0.626424455,6.900227013,1.945910149,7.021083964,0.693147181,8.271292653,8.271292653,0,35.49999914,3.597312237,0
0,0,0,7.284134806,2.302585093,4.543294782,0.693147181,7.001245622,7.001245622,0,2.999999912,1.386294339,0
0,0,0,7.662467815,2.302585093,3.737669618,0.693147181,5.442417711,5.442417711,0,16.49999974,2.862200866,0
0,0.693147181,0.245820322,8.146998697,2.63905733,2.302585093,0.693147181,7.356279877,7.356279877,0,82.99999846,4.430816781,0
0,0,0,8.743531634,2.397895273,0,0.693147181,7.340186835,7.340186835,0,1.99999907,1.098611979,0
0,0,0,8.739856627,2.397895273,2.944438979,0.693147181,8.006367568,8.006367568,0,0.999997092,0.693145727,0
0,0,0,8.731174901,2.397895273,2.397895273,0.693147181,7.321188557,7.321188557,0,2.999999232,1.386294169,0
0,1.609437912,0.469694318,7.634917338,2.397895273,6.033086222,0.693147181,7.317212408,7.317212408,0.004901961,203.0000036,5.318120011,1
0,0,0,8.700347735,2.397895273,0.693147181,0.693147181,7.310550159,7.310550159,0,3.50000178,1.504077792,0
0,0,0,8.699348068,2.397895273,2.890371758,0.693147181,7.305188215,7.305188215,0,16.00000089,2.833213396,0
0,0.693147181,0.37412327,8.052933037,2.63905733,3.091042453,0.693147181,7.304515946,7.304515946,0.08695651,10.50000158,2.442347173,1
0,0.693147181,0.51518423,8.380685947,2.397895273,4.17438727,0.693147181,7.302496424,7.302496424,0.005037783,197.4999999,5.290789099,1
0,1.098612289,0.036712338,7.908877235,2.48490665,5.700443573,0.693147181,7.300472814,7.300472814,0,165.4999998,5.114995308,0
0,0,0,8.587092319,2.397895273,2.63905733,0.693147181,7.284820913,7.284820913,0.049999999,19.00000052,2.995732299,1
0,0,0,8.585038738,2.397895273,2.397895273,0.693147181,7.277247727,7.277247727,0,7.000001525,2.079441732,0
0,0,0,8.563885919,2.397895273,1.945910149,0.693147181,8.43771699,8.43771699,0,3.000001644,1.386294772,0
0,0.693147181,0.111854395,8.683808718,2.48490665,3.80666249,0.693147181,7.268920128,7.268920128,0.015748031,62.50000295,4.151039952,1
0,1.098612289,0.250017167,7.53369371,2.397895273,4.762173935,0.693147181,7.265429723,7.265429723,0,99.00000111,4.605170197,0
0,1.386294361,0.603440075,7.241724385,2.63905733,2.833213344,0.223143551,7.263329617,7.263329617,0,59.00000121,4.094344582,0
0,0,0,8.461469043,2.397895273,1.609437912,0.693147181,7.249925537,7.249925537,0,15.00000079,2.772588772,0
0,1.386294361,0.582438505,7.28276118,2.397895273,5.802118375,0.693147181,7.245655068,7.245655068,0.022471909,43.50000138,3.79548922,1
0,1.098612289,0.67581464,7.467371067,2.397895273,5.80814249,0.693147181,7.239932591,7.239932591,0,4.500000351,1.704748156,0
0,0,0,8.465268119,2.397895273,0.693147181,0.693147181,7.221835825,7.221835825,0,9.000001164,2.302585209,0
0,0.693147181,0.691346937,8.207946941,2.397895273,3.044522438,0.693147181,7.210079628,7.210079628,0,85.00000184,4.454347318,0
0,0,0,8.451694209,2.397895273,2.397895273,0.693147181,7.199678346,7.199678346,0,51.99999859,3.970291887,0
0,0,0,8.450839691,2.397895273,2.197224577,0.693147181,7.19142933,7.19142933,0,12.00000092,2.564949428,0
0,0,0,8.450198323,2.397895273,2.708050201,0.693147181,9.998843186,9.998843186,0,1.999997725,1.09861153,0
0,0.693147181,0.667895489,7.788626066,2.397895273,3.828641396,0.693147181,7.183111702,7.183111702,0,120.5000009,4.79991427,0
0,0,0,8.428580533,2.397895273,1.386294361,0.693147181,7.180069874,7.180069874,0,0.999998925,0.693146643,0
0,1.791759469,0.582804561,7.42961975,2.397895273,3.951243719,0.606135803,6.11146734,6.11146734,0.043478261,21.9999997,3.135494203,1
0,0,0,8.415381925,2.302585093,2.772588722,0.693147181,7.111512116,7.111512116,0.032258066,29.99999877,3.433987165,1
0,2.302585093,0.465350952,6.56526497,2.302585093,7.590852124,0.262364264,7.086737935,7.086737935,0,61.00000258,4.127134427,0
0,0,0,8.310906757,2.302585093,1.609437912,0.693147181,7.047517221,7.047517221,0,13.00000079,2.639057386,0
0,0,0,8.304247465,2.197224577,0,0.693147181,7.021976423,7.021976423,0,3.00000098,1.386294606,0
0,0,0,8.30028019,2.197224577,0.693147181,0.693147181,7.007600614,7.007600614,0,12.00000058,2.564949402,0
0,1.386294361,0.469520455,7.129497849,2.48490665,3.850147602,0.559615788,6.998509642,6.998509642,0.008264463,120.0000004,4.795790549,1
0,0.693147181,0.434094315,7.615544736,2.197224577,4.262679877,0.693147181,6.993932975,6.993932975,0.111111107,8.000000329,2.197224614,1
0,0,0,8.195333667,2.197224577,1.386294361,0.693147181,6.981005741,6.981005741,0.009756097,101.5000007,4.629862806,1
0,1.609437912,0.603359885,6.852453963,2.48490665,4.976733742,0.693147181,6.978213743,6.978213743,0.013888889,71.00000001,4.276666119,1
0,0,0,8.156510226,2.197224577,0,0.693147181,6.971668605,6.971668605,0,7.4999988,2.140066022,0
0,0,0,8.15564927,2.197224577,2.302585093,0.693147181,6.968850378,6.968850378,0,1.500000334,0.916290865,0
0,0.693147181,0.147859558,7.470224136,2.197224577,3.433987204,0.693147181,6.965080346,6.965080346,0.044444443,21.50000054,3.113515333,1
0,0.693147181,0.693147181,7.6666902,2.302585093,0.693147181,0.693147181,6.963189986,6.963189986,0.200000026,3.99999936,1.609437784,1
0,0,0,8.14786713,2.197224577,0.693147181,0.693147181,6.960347729,6.960347729,0,1.00000138,0.693147871,0
0,0,0,8.172446818,2.197224577,0.693147181,0.693147181,6.921658184,6.921658184,0,5.000000001,1.791759469,0
0,0,0,8.172164452,2.197224577,0,0.693147181,6.91968385,6.91968385,0.002424242,411.4999988,6.022236203,1
0,1.791759469,0.413115459,6.731415794,2.48490665,4.762173935,0.510825624,6.915723449,6.915723449,0.006779661,146.5000008,4.993828181,1
0,0.693147181,0.328304506,7.489970899,2.197224577,1.098612289,0.693147181,6.854354502,6.854354502,0,52.49999937,3.979681642,0
0,3.17805383,0.660587615,5.974021633,2.564949357,6.306275287,0.583146286,9.898374503,9.898374503,0.024691358,39.49999942,3.70130196,1
0,0.693147181,0.061341834,7.316880348,1.945910149,2.833213344,0.693147181,6.684611728,6.684611728,0,134.4999996,4.908971638,0
0,2.63905733,0.604066828,6.423826573,2.079441542,5.918893854,0.451985123,8.537583881,8.537583881,0,32.99999872,3.526360487,0
0,1.098612289,0,6.803505258,1.945910149,0.693147181,0.693147181,8.530504205,8.530504205,0.054054054,17.50000005,2.917770735,1
0,0.693147181,0.594032742,7.202288826,1.945910149,2.397895273,0.693147181,6.652863029,6.652863029,0,1.999999422,1.098612096,0
0,1.098612289,0.573006552,6.917375523,1.945910149,4.418840608,0.693147181,7.115582126,7.115582126,0,16.00000073,2.833213387,0
0,0,0,7.822044008,1.945910149,0,0.693147181,6.59441346,6.59441346,0,1.999999703,1.09861219,0
0,0,0,7.781973234,1.945910149,2.564949357,0.693147181,6.530877628,6.530877628,0,1.500000226,0.916290822,0
0,0,0,7.779048645,1.945910149,0.693147181,0.693147181,7.028201432,7.028201432,0,16.49999999,2.86220088,0
0,0,0,7.770645234,1.609437912,2.079441542,0.693147181,6.104793232,6.104793232,0,2.999999733,1.386294294,0
0,0,0,7.770223204,1.609437912,0,0.693147181,6.100318952,6.100318952,0,1.500000128,0.916290783,0
0,0.693147181,0.434094315,7.085064294,1.609437912,5.587248658,0.693147181,6.098074282,6.098074282,0.111111107,8.000000312,2.197224612,1
0,0.693147181,0.290645228,7.300472814,1.945910149,2.708050201,0.693147181,9.762845223,9.762845223,0,16.00000028,2.833213361,0
0,0,0,7.766840537,1.609437912,2.397895273,0.693147181,6.068425588,6.068425588,0,1.50000066,0.916290996,0
0,0,0,7.738052298,1.609437912,0.693147181,0.693147181,9.694863087,9.694863087,0,0.500000115,0.405465185,0
0,2.63905733,0.628132306,5.523458921,1.791759469,7.404279118,0.538996501,9.659056522,9.659056522,0.013157895,75.00000015,4.330733342,1
0,0.693147181,0.407634976,7.037466886,1.945910149,0.693147181,0.693147181,9.657970572,9.657970572,0,4.50000005,1.704748101,0
0,0,0,7.686162303,1.609437912,1.791759469,0.693147181,5.710427017,5.710427017,0,1.499999806,0.916290654,0
0,0,0,7.684783944,1.609437912,2.079441542,0.693147181,5.673323267,5.673323267,0,65.50000033,4.197201953,0
0,0.693147181,0.482044715,7.331060305,1.791759469,1.386294361,0.693147181,9.648143588,9.648143588,0,6.500000052,2.014903027,0
0,0,0,7.626570206,1.609437912,0,0.693147181,5.433722004,5.433722004,0,1.999999834,1.098612233,0
0,0,0,7.624618986,1.609437912,1.386294361,0.693147181,5.429345629,5.429345629,0,5.500000373,1.871802234,0
0,0.693147181,0.576248037,7.321849714,1.609437912,0.693147181,0.693147181,5.342334252,5.342334252,0,6.500000304,2.014903061,0
0,0.693147181,0.693147181,6.890100344,1.609437912,5.170483995,0.693147181,5.332718793,5.332718793,0,1.000000294,0.693147327,0
0,0,0,7.577633833,1.609437912,0.693147181,0.693147181,5.323009979,5.323009979,0.032786885,29.50000055,3.417726702,1
0,0,0,7.564238475,1.609437912,0,0.693147181,5.313205979,5.313205979,0,5.500000043,1.871802183,0
0,0,0,7.562161631,1.609437912,1.386294361,0.693147181,5.272999559,5.272999559,0,3.500000379,1.504077481,0
0,2.302585093,0.530670393,6.368530181,1.791759469,6.285998095,0.336472237,9.591376166,9.591376166,0.031249998,31.00000168,3.465735955,1
0,0,0,7.477604243,1.386294361,1.945910149,0.693147181,9.528939547,9.528939547,0,4.500000347,1.704748155,0
0,0,0,7.473637108,1.386294361,1.945910149,0.693147181,4.86753445,4.86753445,0,1.50000048,0.916290924,0
0,0,0,7.475339237,1.386294361,0,0.693147181,9.474318718,9.474318718,0,6.00000027,1.945910188,0
0,0,0,7.475339237,1.386294361,0,0.693147181,9.474241916,9.474241916,0,37.99999995,3.663561645,0
0,0,0,7.474772182,1.386294361,0,0.693147181,9.474088294,9.474088294,0,10.50000028,2.442347059,0
0,0,0,7.437795122,1.386294361,0.693147181,0.693147181,4.430816799,4.430816799,0,139.4999999,4.945207488,0
0,0,0,7.431891917,1.386294361,1.609437912,0.693147181,4.406719247,4.406719247,0,22.50000019,3.157000429,0
0,0,0,7.383989458,1.386294361,0,0.693147181,4.204692619,4.204692619,0,39.99999985,3.713572063,0
0,0,0,7.3524411,1.386294361,0.693147181,0.693147181,9.43356392,9.43356392,0,11.50000014,2.525728655,0
0,1.098612289,0.491619466,6.537174573,1.386294361,0,0.287682072,5.468060141,5.468060141,0,19.50000023,3.020424898,0
0,0,0,7.365180126,1.098612289,0.693147181,0.693147181,9.406318255,9.406318255,0,1.499999472,0.916290521,0
0,0,0,7.365180126,1.098612289,0,0.693147181,9.405824915,9.405824915,0,2.999999734,1.386294294,0
0,0,0,7.34601021,1.098612289,2.397895273,0.693147181,9.387649387,9.387649387,0,4.000000514,1.609438015,0
0,0,0,7.344719054,1.098612289,2.397895273,0.693147181,9.378647517,9.378647517,0,10.99999997,2.484906647,0
0,0,0,7.307872781,1.098612289,0,0.693147181,3.465735903,3.465735903,0,1.000000281,0.693147321,0
0,1.386294361,0.428451192,5.969985515,1.098612289,5.624017506,0.405465108,3.433987204,3.433987204,0,57.50000036,4.06902676,0
0,1.098612289,0.624366734,6.417821014,0.693147181,1.098612289,0.510825624,9.324472306,9.324472306,0,37.00000048,3.637586172,0
0,0,0,7.271703707,0.693147181,0.693147181,0.693147181,9.301277367,9.301277367,0,5.000000057,1.791759479,0
0,0,0,7.273092596,0.693147181,2.564949357,0.693147181,9.292657414,9.292657414,0,27,3.33220451,0
0,0,0,7.280008253,0.693147181,0,0.693147181,9.280239499,9.280239499,0,0.99999975,0.693147056,0
0,0,0,7.26961675,0.693147181,0,0.693147181,9.19715381,9.19715381,0,110.9999995,4.718498866,0
0,0,0,7.218909708,0.693147181,1.609437912,0.693147181,9.180293451,9.180293451,0,1.499999666,0.916290598,0
0,0,0,7.125283092,0.693147181,0,0.693147181,9.166910814,9.166910814,0,1.000000026,0.693147194,0
